,FileName,Condition,Length sek,Frames,Static,Dynamic,Indoor,Outdoor,Boundary,Constrained,Uneven,Road,Crowd,Slope,Single,photo_path,Frame_nr,original_index
5982,35_night_corridor_00345.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,345,34
5983,35_night_corridor_00350.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,350,34
5984,35_night_corridor_00355.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,355,34
5985,35_night_corridor_00360.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,360,34
5986,35_night_corridor_00365.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,365,34
5987,35_night_corridor_00370.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,370,34
5988,35_night_corridor_00375.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,375,34
5989,35_night_corridor_00380.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,380,34
5990,35_night_corridor_00385.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,385,34
5991,35_night_corridor_00390.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,390,34
5992,35_night_corridor_00395.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,395,34
5993,35_night_corridor_00400.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,400,34
5994,35_night_corridor_00405.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,405,34
5995,35_night_corridor_00410.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,410,34
5996,35_night_corridor_00415.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,415,34
5997,35_night_corridor_00420.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,420,34
5998,35_night_corridor_00425.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,425,34
5999,35_night_corridor_00430.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,430,34
6000,35_night_corridor_00435.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,435,34
6001,35_night_corridor_00440.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,440,34
6002,35_night_corridor_00445.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,445,34
6003,35_night_corridor_00450.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,450,34
6004,35_night_corridor_00455.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,455,34
6005,35_night_corridor_00460.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,460,34
6006,35_night_corridor_00465.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,465,34
6007,35_night_corridor_00470.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,470,34
6008,35_night_corridor_00475.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,475,34
6009,35_night_corridor_00480.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,480,34
6010,35_night_corridor_00485.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,485,34
6011,35_night_corridor_00490.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,490,34
6012,35_night_corridor_00495.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,495,34
6013,35_night_corridor_00500.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,500,34
6014,35_night_corridor_00505.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,505,34
6015,35_night_corridor_00510.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,510,34
6016,35_night_corridor_00515.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,515,34
6017,35_night_corridor_00520.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,520,34
6018,35_night_corridor_00525.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,525,34
6019,35_night_corridor_00530.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,530,34
6020,35_night_corridor_00535.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,535,34
6021,35_night_corridor_00540.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,540,34
6022,35_night_corridor_00545.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,545,34
6023,35_night_corridor_00550.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,550,34
6024,35_night_corridor_00555.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,555,34
6025,35_night_corridor_00560.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,560,34
6026,35_night_corridor_00565.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,565,34
6027,35_night_corridor_00570.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,570,34
6028,35_night_corridor_00575.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,575,34
6029,35_night_corridor_00580.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,580,34
6030,35_night_corridor_00585.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,585,34
6031,35_night_corridor_00590.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,590,34
6032,35_night_corridor_00595.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,595,34
6033,35_night_corridor_00600.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,600,34
6034,35_night_corridor_00605.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,605,34
6035,35_night_corridor_00610.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,610,34
6036,35_night_corridor_00615.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,615,34
6037,35_night_corridor_00620.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,620,34
6038,35_night_corridor_00625.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,625,34
6039,35_night_corridor_00630.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,630,34
6040,35_night_corridor_00635.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,635,34
6041,35_night_corridor_00640.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,640,34
6042,35_night_corridor_00645.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,645,34
6043,35_night_corridor_00650.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,650,34
6044,35_night_corridor_00655.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,655,34
6045,35_night_corridor_00660.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,660,34
6046,35_night_corridor_00665.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,665,34
6047,35_night_corridor_00670.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,670,34
6048,35_night_corridor_00675.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,675,34
6049,35_night_corridor_00680.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,680,34
6050,35_night_corridor_00685.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,685,34
6051,35_night_corridor_00690.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,690,34
6052,35_night_corridor_00695.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,695,34
6053,35_night_corridor_00700.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,700,34
6054,35_night_corridor_00705.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,705,34
6055,35_night_corridor_00710.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,710,34
6056,35_night_corridor_00715.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,715,34
6057,35_night_corridor_00720.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,720,34
6058,35_night_corridor_00725.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,725,34
6059,35_night_corridor_00730.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,730,34
6060,35_night_corridor_00735.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,735,34
6061,35_night_corridor_00740.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,740,34
6062,35_night_corridor_00745.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,745,34
6063,35_night_corridor_00750.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,750,34
6064,35_night_corridor_00755.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,755,34
6065,35_night_corridor_00760.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,760,34
6066,35_night_corridor_00765.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,765,34
6067,35_night_corridor_00770.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,770,34
6068,35_night_corridor_00775.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,775,34
6069,35_night_corridor_00780.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,780,34
6070,35_night_corridor_00785.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,785,34
6071,35_night_corridor_00790.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,790,34
6072,35_night_corridor_00795.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,795,34
6073,35_night_corridor_00800.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,800,34
6074,35_night_corridor_00805.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,805,34
6075,35_night_corridor_00810.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,810,34
6076,35_night_corridor_00815.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,815,34
6077,35_night_corridor_00820.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,820,34
6078,35_night_corridor_00825.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,825,34
6079,35_night_corridor_00830.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,830,34
6080,35_night_corridor_00835.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,835,34
6081,35_night_corridor_00840.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,840,34
6082,35_night_corridor_00845.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,845,34
6083,35_night_corridor_00850.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,850,34
6084,35_night_corridor_00855.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,855,34
6085,35_night_corridor_00860.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,860,34
6086,35_night_corridor_00865.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,865,34
6087,35_night_corridor_00870.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,870,34
6088,35_night_corridor_00875.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,875,34
6089,35_night_corridor_00880.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,880,34
6090,35_night_corridor_00885.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,885,34
6091,35_night_corridor_00890.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,890,34
6092,35_night_corridor_00895.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,895,34
6093,35_night_corridor_00900.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,900,34
6094,35_night_corridor_00905.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,905,34
6095,35_night_corridor_00910.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,910,34
6096,35_night_corridor_00915.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,915,34
6097,35_night_corridor_00920.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,920,34
6098,35_night_corridor_00925.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,925,34
6099,35_night_corridor_00930.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,930,34
6100,35_night_corridor_00935.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,935,34
6101,35_night_corridor_00940.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,940,34
6102,35_night_corridor_00945.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,945,34
6103,35_night_corridor_00950.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,950,34
6104,35_night_corridor_00955.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,955,34
6105,35_night_corridor_00960.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,960,34
6106,35_night_corridor_00965.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,965,34
6107,35_night_corridor_00970.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,970,34
6108,35_night_corridor_00975.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,975,34
6109,35_night_corridor_00980.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,980,34
6110,35_night_corridor_00985.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,985,34
6111,35_night_corridor_00990.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,990,34
6112,35_night_corridor_00995.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,995,34
6113,35_night_corridor_01000.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1000,34
6114,35_night_corridor_01005.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1005,34
6115,35_night_corridor_01010.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1010,34
6116,35_night_corridor_01015.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1015,34
6117,35_night_corridor_01020.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1020,34
6118,35_night_corridor_01025.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1025,34
6119,35_night_corridor_01030.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1030,34
6120,35_night_corridor_01035.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1035,34
6121,35_night_corridor_01040.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1040,34
6122,35_night_corridor_01045.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1045,34
6123,35_night_corridor_01050.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1050,34
6124,35_night_corridor_01055.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1055,34
6125,35_night_corridor_01060.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1060,34
6126,35_night_corridor_01065.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1065,34
6127,35_night_corridor_01070.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1070,34
6128,35_night_corridor_01075.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1075,34
6129,35_night_corridor_01080.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1080,34
6130,35_night_corridor_01085.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1085,34
6131,35_night_corridor_01090.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1090,34
6132,35_night_corridor_01095.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1095,34
6133,35_night_corridor_01100.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1100,34
6134,35_night_corridor_01105.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1105,34
6135,35_night_corridor_01110.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1110,34
6136,35_night_corridor_01115.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1115,34
6137,35_night_corridor_01120.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1120,34
6138,35_night_corridor_01125.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1125,34
6139,35_night_corridor_01130.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1130,34
6140,35_night_corridor_01135.png,Night,33.902,4068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,/content/drive/MyDrive/Camera_copy,1135,34
